,station_train_code,train_no,train_type,train_code,from_station,from_station_name,to_station,to_station_name,from_station_telecode,to_station_telecode
3817,G1330(贵阳北-上海虹桥),78000G133005,G,G1330,贵阳北,贵阳北,上海虹桥,上海虹桥,KQW,AOH
3818,G1331(杭州东-贵阳北),56000G133110,G,G1331,杭州东,杭州东,贵阳北,贵阳北,HGH,KQW
3819,G1332(贵阳北-杭州东),78000G133203,G,G1332,贵阳北,贵阳北,杭州东,杭州东,KQW,HGH
3820,G1341(上海虹桥-长沙南),5l000G134160,G,G1341,上海虹桥,上海虹桥,长沙南,长沙南,AOH,CWQ
3821,G1342(长沙南-上海虹桥),6c000G134209,G,G1342,长沙南,长沙南,上海虹桥,上海虹桥,CWQ,AOH
3822,G1344(长沙南-上海虹桥),6c000G134408,G,G1344,长沙南,长沙南,上海虹桥,上海虹桥,CWQ,AOH
3823,G1346(长沙南-上海虹桥),6c000G134606,G,G1346,长沙南,长沙南,上海虹桥,上海虹桥,CWQ,AOH
3824,G1347(上海虹桥-长沙南),5l000G134761,G,G1347,上海虹桥,上海虹桥,长沙南,长沙南,AOH,CWQ
3825,G1348(长沙南-上海虹桥),6c000G134804,G,G1348,长沙南,长沙南,上海虹桥,上海虹桥,CWQ,AOH
3826,G1349(上海虹桥-长沙南),5l000G134932,G,G1349,上海虹桥,上海虹桥,长沙南,长沙南,AOH,CWQ
3827,G1350(长沙南-上海虹桥),6c000G135007,G,G1350,长沙南,长沙南,上海虹桥,上海虹桥,CWQ,AOH
3828,G1352(长沙南-上海虹桥),6c000G135207,G,G1352,长沙南,长沙南,上海虹桥,上海虹桥,CWQ,AOH
3829,G1353(上海虹桥-长沙南),5l000G135331,G,G1353,上海虹桥,上海虹桥,长沙南,长沙南,AOH,CWQ
3830,G1354(长沙南-上海虹桥),6c000G135406,G,G1354,长沙南,长沙南,上海虹桥,上海虹桥,CWQ,AOH
3831,G1355(上海虹桥-长沙南),5l000G135521,G,G1355,上海虹桥,上海虹桥,长沙南,长沙南,AOH,CWQ
3832,G1356(长沙南-上海虹桥),6c000G135607,G,G1356,长沙南,长沙南,上海虹桥,上海虹桥,CWQ,AOH
3833,G1357(上海虹桥-长沙南),5l000G135730,G,G1357,上海虹桥,上海虹桥,长沙南,长沙南,AOH,CWQ
3834,G1359(上海虹桥-长沙南),5l000G135940,G,G1359,上海虹桥,上海虹桥,长沙南,长沙南,AOH,CWQ
3835,G1361(上海虹桥-长沙南),5l000G136140,G,G1361,上海虹桥,上海虹桥,长沙南,长沙南,AOH,CWQ
3836,G1362(长沙南-上海虹桥),6c000G13620A,G,G1362,长沙南,长沙南,上海虹桥,上海虹桥,CWQ,AOH
3837,G1363(上海虹桥-长沙南),5l000G136340,G,G1363,上海虹桥,上海虹桥,长沙南,长沙南,AOH,CWQ
3838,G1364(长沙南-上海虹桥),6c000G136407,G,G1364,长沙南,长沙南,上海虹桥,上海虹桥,CWQ,AOH
3839,G1365(上海虹桥-长沙南),5l000G136550,G,G1365,上海虹桥,上海虹桥,长沙南,长沙南,AOH,CWQ
3840,G1369(上海虹桥-怀化南),5l000G136910,G,G1369,上海虹桥,上海虹桥,怀化南,怀化南,AOH,KAQ
3841,G1370(怀化南-上海虹桥),61000G137001,G,G1370,怀化南,怀化南,上海虹桥,上海虹桥,KAQ,AOH
3842,G1371(上海虹桥-昆明南),5l000G137150,G,G1371,上海虹桥,上海虹桥,昆明南,昆明南,AOH,KOM
3843,G1372(昆明南-上海虹桥),80000G137202,G,G1372,昆明南,昆明南,上海虹桥,上海虹桥,KOM,AOH
3844,G1373(上海虹桥-昆明南),5l000G137360,G,G1373,上海虹桥,上海虹桥,昆明南,昆明南,AOH,KOM
3845,G1374(昆明南-上海虹桥),80000G137402,G,G1374,昆明南,昆明南,上海虹桥,上海虹桥,KOM,AOH
3846,G1375(上海虹桥-昆明南),5l000G137530,G,G1375,上海虹桥,上海虹桥,昆明南,昆明南,AOH,KOM
3847,G1376(昆明南-上海虹桥),80000G137602,G,G1376,昆明南,昆明南,上海虹桥,上海虹桥,KOM,AOH
3848,G1377(南京南-昆明南),5l000G137720,G,G1377,南京南,南京南,昆明南,昆明南,NKH,KOM
3849,G1378(昆明南-南京南),80000G137802,G,G1378,昆明南,昆明南,南京南,南京南,KOM,NKH
3850,G1379(南京南-昆明南),5l000G137920,G,G1379,南京南,南京南,昆明南,昆明南,NKH,KOM
3851,G1380(昆明南-南京南),80000G138002,G,G1380,昆明南,昆明南,南京南,南京南,KOM,NKH
3852,G1382(南昌西-上海虹桥),5u000G138204,G,G1382,南昌西,南昌西,上海虹桥,上海虹桥,NXG,AOH
3853,G1383(上海虹桥-南昌西),5l000G138340,G,G1383,上海虹桥,上海虹桥,南昌西,南昌西,AOH,NXG
3854,G1384(南昌西-上海虹桥),5u000G138407,G,G1384,南昌西,南昌西,上海虹桥,上海虹桥,NXG,AOH
3855,G1386(南昌西-常州北),5u000G138610,G,G1386,南昌西,南昌西,常州北,常州北,NXG,ESH
3856,G1387(上海虹桥-南昌西),5l000G138730,G,G1387,上海虹桥,上海虹桥,南昌西,南昌西,AOH,NXG
3857,G1388(南昌西-上海虹桥),5u000G138807,G,G1388,南昌西,南昌西,上海虹桥,上海虹桥,NXG,AOH
3858,G1389(上海虹桥-南昌西),5l000G138930,G,G1389,上海虹桥,上海虹桥,南昌西,南昌西,AOH,NXG
3859,G1390(萍乡北-上海虹桥),5w000G139000,G,G1390,萍乡北,萍乡北,上海虹桥,上海虹桥,PBG,AOH
3860,G1391(常州北-南昌西),5l000G139130,G,G1391,常州北,常州北,南昌西,南昌西,ESH,NXG
3861,G1393(上海虹桥-南昌西),5l000G139350,G,G1393,上海虹桥,上海虹桥,南昌西,南昌西,AOH,NXG
3862,G1394(南昌西-上海虹桥),5u000G139403,G,G1394,南昌西,南昌西,上海虹桥,上海虹桥,NXG,AOH
3863,G1395(上海虹桥-南昌西),5l000G139520,G,G1395,上海虹桥,上海虹桥,南昌西,南昌西,AOH,NXG
3864,G1397(合肥南-昆明南),5i000G139700,G,G1397,合肥南,合肥南,昆明南,昆明南,ENH,KOM
3865,G1398(昆明南-合肥南),80000G139800,G,G1398,昆明南,昆明南,合肥南,合肥南,KOM,ENH
3866,G1401(南昌西-广州南),5u000G140106,G,G1401,南昌西,南昌西,广州南,广州南,NXG,IZQ
3867,G1402(广州南-上饶),6c000G140207,G,G1402,广州南,广州南,上饶,上饶,IZQ,SRG
3868,G1403(杭州东-广州南),56000G140330,G,G1403,杭州东,杭州东,广州南,广州南,HGH,IZQ
3869,G1404(广州南-杭州东),6c000G140407,G,G1404,广州南,广州南,杭州东,杭州东,IZQ,HGH
3870,G1405(上饶-广州南),57000G140508,G,G1405,上饶,上饶,广州南,广州南,SRG,IZQ
3871,G1406(广州南-南昌西),6c000G140606,G,G1406,广州南,广州南,南昌西,南昌西,IZQ,NXG
3872,G1407(南昌西-广州南),5u000G140702,G,G1407,南昌西,南昌西,广州南,广州南,NXG,IZQ
3873,G1408(广州南-南昌西),6c000G140801,G,G1408,广州南,广州南,南昌西,南昌西,IZQ,NXG
3874,G1415(长沙南-宁波),6c000G141808,G,G1415,长沙南,长沙南,宁波,宁波,CWQ,NGH
3875,G1416(宁波-长沙南),5e000G141650,G,G1416,宁波,宁波,长沙南,长沙南,NGH,CWQ
3876,G1417(宁波-长沙南),5e000G141650,G,G1417,宁波,宁波,长沙南,长沙南,NGH,CWQ
3877,G1418(长沙南-宁波),6c000G141808,G,G1418,长沙南,长沙南,宁波,宁波,CWQ,NGH
3878,G1421(杭州东-昆明南),56000G142140,G,G1421,杭州东,杭州东,昆明南,昆明南,HGH,KOM
3879,G1422(昆明南-杭州东),80000G142202,G,G1422,昆明南,昆明南,杭州东,杭州东,KOM,HGH
3880,G1431(长沙南-宁波),6c000G143404,G,G1431,长沙南,长沙南,宁波,宁波,CWQ,NGH
3881,G1432(宁波-长沙南),5e000G143220,G,G1432,宁波,宁波,长沙南,长沙南,NGH,CWQ
3882,G1433(宁波-长沙南),5e000G143220,G,G1433,宁波,宁波,长沙南,长沙南,NGH,CWQ
3883,G1434(长沙南-宁波),6c000G143404,G,G1434,长沙南,长沙南,宁波,宁波,CWQ,NGH
3884,G1451(杭州东-南昌西),56000G145111,G,G1451,杭州东,杭州东,南昌西,南昌西,HGH,NXG
3885,G1452(南昌西-杭州东),5u000G145205,G,G1452,南昌西,南昌西,杭州东,杭州东,NXG,HGH
3886,G1455(杭州东-南昌西),56000G145531,G,G1455,杭州东,杭州东,南昌西,南昌西,HGH,NXG
3887,G1456(南昌西-杭州东),5u000G145605,G,G1456,南昌西,南昌西,杭州东,杭州东,NXG,HGH
3888,G1481(南京南-贵阳北),5l000G148151,G,G1481,南京南,南京南,贵阳北,贵阳北,NKH,KQW
3889,G1482(长沙南-南京南),6c000G148208,G,G1482,长沙南,长沙南,南京南,南京南,CWQ,NKH
3890,G1483(南京南-长沙南),5l000G148330,G,G1483,南京南,南京南,长沙南,长沙南,NKH,CWQ
3891,G1484(贵阳北-南京南),78000G148402,G,G1484,贵阳北,贵阳北,南京南,南京南,KQW,NKH
3892,G1492(南昌西-南京南),5u000G149204,G,G1492,南昌西,南昌西,南京南,南京南,NXG,NKH
3893,G1493(南京南-南昌西),5l000G149330,G,G1493,南京南,南京南,南昌西,南昌西,NKH,NXG
3894,G1501(上海虹桥-南宁东),5l000G150130,G,G1501,上海虹桥,上海虹桥,南宁东,南宁东,AOH,NFZ
3895,G1502(南宁东-上海虹桥),71000G150207,G,G1502,南宁东,南宁东,上海虹桥,上海虹桥,NFZ,AOH
3896,G1503(南京南-南宁东),5l000G150360,G,G1503,南京南,南京南,南宁东,南宁东,NKH,NFZ
3897,G1504(南宁东-南京南),71000G150406,G,G1504,南宁东,南宁东,南京南,南京南,NFZ,NKH
3898,G1505(南京南-南宁东),5l000G150500,G,G1505,南京南,南京南,南宁东,南宁东,NKH,NFZ
3899,G1506(南宁东-南京南),71000G150630,G,G1506,南宁东,南宁东,南京南,南京南,NFZ,NKH
3900,G1507(黄山北-上海虹桥),52000G150720,G,G1507,黄山北,黄山北,上海虹桥,上海虹桥,NYH,AOH
3901,G1508(上海虹桥-黄山北),5l000G150931,G,G1508,上海虹桥,上海虹桥,黄山北,黄山北,AOH,NYH
3902,G1509(上海虹桥-黄山北),5l000G150931,G,G1509,上海虹桥,上海虹桥,黄山北,黄山北,AOH,NYH
3903,G1510(黄山北-上海虹桥),52000G150720,G,G1510,黄山北,黄山北,上海虹桥,上海虹桥,NYH,AOH
3904,G1511(南昌西-昆明南),5u000G151102,G,G1511,南昌西,南昌西,昆明南,昆明南,NXG,KOM
3905,G1514(昆明南-南昌西),80000G151401,G,G1514,昆明南,昆明南,南昌西,南昌西,KOM,NXG
3906,G1517(黄山北-上海虹桥),52000G151700,G,G1517,黄山北,黄山北,上海虹桥,上海虹桥,NYH,AOH
3907,G1518(上海虹桥-黄山北),5l000G151900,G,G1518,上海虹桥,上海虹桥,黄山北,黄山北,AOH,NYH
3908,G1519(上海虹桥-黄山北),5l000G151900,G,G1519,上海虹桥,上海虹桥,黄山北,黄山北,AOH,NYH
3909,G1520(黄山北-上海虹桥),52000G151700,G,G1520,黄山北,黄山北,上海虹桥,上海虹桥,NYH,AOH
3910,G1521(武汉-贵阳北),4e000G152101,G,G1521,武汉,武汉,贵阳北,贵阳北,WHN,KQW
3911,G1522(贵阳北-武汉),78000G152202,G,G1522,贵阳北,贵阳北,武汉,武汉,KQW,WHN
3912,G1523(武汉-贵阳北),4e000G152302,G,G1523,武汉,武汉,贵阳北,贵阳北,WHN,KQW
3913,G1524(贵阳北-武汉),78000G152401,G,G1524,贵阳北,贵阳北,武汉,武汉,KQW,WHN
3914,G1525(武汉-昆明南),4e000G152501,G,G1525,武汉,武汉,昆明南,昆明南,WHN,KOM
3915,G1526(昆明南-武汉),80000G152601,G,G1526,昆明南,昆明南,武汉,武汉,KOM,WHN
3916,G1531(郑州东-贵阳北),38000G153104,G,G1531,郑州东,郑州东,贵阳北,贵阳北,ZAF,KQW
3917,G1532(贵阳北-徐州东),78000G153210,G,G1532,贵阳北,贵阳北,徐州东,徐州东,KQW,UUH
3918,G1533(徐州东-贵阳北),5l000G153300,G,G1533,徐州东,徐州东,贵阳北,贵阳北,UUH,KQW
3919,G1534(贵阳北-郑州东),78000G153404,G,G1534,贵阳北,贵阳北,郑州东,郑州东,KQW,ZAF
3920,G1537(郑州东-昆明南),38000G153700,G,G1537,郑州东,郑州东,昆明南,昆明南,ZAF,KOM
3921,G1538(昆明南-郑州东),80000G153800,G,G1538,昆明南,昆明南,郑州东,郑州东,KOM,ZAF
3922,G1545(西安北-南宁东),4f000G154802,G,G1545,西安北,西安北,南宁东,南宁东,EAY,NFZ
3923,G1546(南宁东-西安北),71000G154602,G,G1546,南宁东,南宁东,西安北,西安北,NFZ,EAY
3924,G1547(南宁东-西安北),71000G154602,G,G1547,南宁东,南宁东,西安北,西安北,NFZ,EAY
3925,G1548(西安北-南宁东),4f000G154802,G,G1548,西安北,西安北,南宁东,南宁东,EAY,NFZ
3926,G1560(商丘-北京西),38000G156101,G,G1560,商丘,商丘,北京西,北京西,SQF,BXP
3927,G1561(商丘-北京西),38000G156101,G,G1561,商丘,商丘,北京西,北京西,SQF,BXP
3928,G1563(北京西-郑州东),24000G156302,G,G1563,北京西,北京西,郑州东,郑州东,BXP,ZAF
3929,G1564(郑州东-北京西),38000G156401,G,G1564,郑州东,郑州东,北京西,北京西,ZAF,BXP
3930,G1567(北京南-商丘),24000G156703,G,G1567,北京南,北京南,商丘,商丘,VNP,SQF
3931,G1568(商丘-北京南),38000G156800,G,G1568,商丘,商丘,北京南,北京南,SQF,VNP
3932,G1571(北京西-安阳东),24000G157101,G,G1571,北京西,北京西,安阳东,安阳东,BXP,ADF
3933,G1572(安阳东-北京西),38000G157200,G,G1572,安阳东,安阳东,北京西,北京西,ADF,BXP
3934,G1601(合肥南-深圳北),5i000G160121,G,G1601,合肥南,合肥南,深圳北,深圳北,ENH,IOQ
3935,G1602(深圳北-合肥南),6i000G160204,G,G1602,深圳北,深圳北,合肥南,合肥南,IOQ,ENH
3936,G1611(合肥南-厦门北),5i000G161120,G,G1611,合肥南,合肥南,厦门北,厦门北,ENH,XKS
3937,G1612(厦门北-合肥南),5n000G161205,G,G1612,厦门北,厦门北,合肥南,合肥南,XKS,ENH
3938,G1619(合肥南-南昌西),5i000G161920,G,G1619,合肥南,合肥南,南昌西,南昌西,ENH,NXG
3939,G1620(南昌西-合肥南),5u000G162003,G,G1620,南昌西,南昌西,合肥南,合肥南,NXG,ENH
3940,G1621(合肥南-福州),5i000G162112,G,G1621,合肥南,合肥南,福州,福州,ENH,FZS
3941,G1624(福州-合肥南),58000G162405,G,G1624,福州,福州,合肥南,合肥南,FZS,ENH
3942,G1631(上海虹桥-福州),5l000G163120,G,G1631,上海虹桥,上海虹桥,福州,福州,AOH,FZS
3943,G1632(福州-上海虹桥),58000G163204,G,G1632,福州,福州,上海虹桥,上海虹桥,FZS,AOH
3944,G1633(上海虹桥-福州),5l000G163321,G,G1633,上海虹桥,上海虹桥,福州,福州,AOH,FZS
3945,G1634(福州-上海虹桥),58000G163402,G,G1634,福州,福州,上海虹桥,上海虹桥,FZS,AOH
3946,G1635(上海虹桥-福州),5l000G163511,G,G1635,上海虹桥,上海虹桥,福州,福州,AOH,FZS
3947,G1636(福州-上海虹桥),58000G163602,G,G1636,福州,福州,上海虹桥,上海虹桥,FZS,AOH
3948,G1637(上海虹桥-福州),5l000G163722,G,G1637,上海虹桥,上海虹桥,福州,福州,AOH,FZS
3949,G1638(福州-上海虹桥),58000G163802,G,G1638,福州,福州,上海虹桥,上海虹桥,FZS,AOH
3950,G1639(上海虹桥-福州),5l000G163921,G,G1639,上海虹桥,上海虹桥,福州,福州,AOH,FZS
3951,G1640(福州-上海虹桥),58000G164004,G,G1640,福州,福州,上海虹桥,上海虹桥,FZS,AOH
3952,G1641(杭州东-福州),56000G164101,G,G1641,杭州东,杭州东,福州,福州,HGH,FZS
3953,G1642(福州-杭州东),58000G164203,G,G1642,福州,福州,杭州东,杭州东,FZS,HGH
3954,G1651(上海虹桥-厦门北),5l000G165120,G,G1651,上海虹桥,上海虹桥,厦门北,厦门北,AOH,XKS
3955,G1652(厦门北-上海虹桥),5n000G165205,G,G1652,厦门北,厦门北,上海虹桥,上海虹桥,XKS,AOH
3956,G1653(上海虹桥-厦门北),5l000G165340,G,G1653,上海虹桥,上海虹桥,厦门北,厦门北,AOH,XKS
3957,G1654(厦门北-上海虹桥),5n000G165406,G,G1654,厦门北,厦门北,上海虹桥,上海虹桥,XKS,AOH
3958,G1655(上海虹桥-厦门北),5l000G165512,G,G1655,上海虹桥,上海虹桥,厦门北,厦门北,AOH,XKS
3959,G1656(厦门北-上海虹桥),5n000G165606,G,G1656,厦门北,厦门北,上海虹桥,上海虹桥,XKS,AOH
3960,G1657(上海虹桥-厦门北),5l000G165721,G,G1657,上海虹桥,上海虹桥,厦门北,厦门北,AOH,XKS
3961,G1658(厦门北-上海虹桥),5n000G165804,G,G1658,厦门北,厦门北,上海虹桥,上海虹桥,XKS,AOH
3962,G1659(上海虹桥-厦门北),5l000G165921,G,G1659,上海虹桥,上海虹桥,厦门北,厦门北,AOH,XKS
3963,G1660(厦门北-上海虹桥),5n000G166004,G,G1660,厦门北,厦门北,上海虹桥,上海虹桥,XKS,AOH
3964,G1661(南京南-龙岩),5l000G166120,G,G1661,南京南,南京南,龙岩,龙岩,NKH,LYS
3965,G1662(龙岩-南京南),5c000G166303,G,G1662,龙岩,龙岩,南京南,南京南,LYS,NKH
3966,G1663(龙岩-南京南),5c000G166303,G,G1663,龙岩,龙岩,南京南,南京南,LYS,NKH
3967,G1664(南京南-龙岩),5l000G166120,G,G1664,南京南,南京南,龙岩,龙岩,NKH,LYS
3968,G1671(南京南-厦门北),5l000G167121,G,G1671,南京南,南京南,厦门北,厦门北,NKH,XKS
3969,G1672(福州-南京南),58000G167203,G,G1672,福州,福州,南京南,南京南,FZS,NKH
3970,G1673(徐州东-厦门北),5l000G167321,G,G1673,徐州东,徐州东,厦门北,厦门北,UUH,XKS
3971,G1674(南昌西-徐州东),5u000G167407,G,G1674,南昌西,南昌西,徐州东,徐州东,NXG,UUH
3972,G1675(徐州东-南昌西),5l000G167520,G,G1675,徐州东,徐州东,南昌西,南昌西,UUH,NXG
3973,G1676(厦门北-徐州东),5n000G167602,G,G1676,厦门北,厦门北,徐州东,徐州东,XKS,UUH
3974,G1677(南京南-福州),5l000G167710,G,G1677,南京南,南京南,福州,福州,NKH,FZS
3975,G1678(厦门北-南京南),5n000G167802,G,G1678,厦门北,厦门北,南京南,南京南,XKS,NKH
3976,G1679(杭州东-厦门),56000G167911,G,G1679,杭州东,杭州东,厦门,厦门,HGH,XMS
3977,G1680(厦门-杭州东),58000G168007,G,G1680,厦门,厦门,杭州东,杭州东,XMS,HGH
3978,G1681(厦门北-昆明南),5n000G168410,G,G1681,厦门北,厦门北,昆明南,昆明南,XKS,KOM
3979,G1682(昆明南-厦门北),80000G168204,G,G1682,昆明南,昆明南,厦门北,厦门北,KOM,XKS
3980,G1683(昆明南-厦门北),80000G168204,G,G1683,昆明南,昆明南,厦门北,厦门北,KOM,XKS
3981,G1684(厦门北-昆明南),5n000G168410,G,G1684,厦门北,厦门北,昆明南,昆明南,XKS,KOM
3982,G1685(厦门北-贵阳北),5n000G168806,G,G1685,厦门北,厦门北,贵阳北,贵阳北,XKS,KQW
3983,G1686(贵阳北-厦门北),78000G168603,G,G1686,贵阳北,贵阳北,厦门北,厦门北,KQW,XKS
3984,G1687(贵阳北-厦门北),78000G168603,G,G1687,贵阳北,贵阳北,厦门北,厦门北,KQW,XKS
3985,G1688(厦门北-贵阳北),5n000G168806,G,G1688,厦门北,厦门北,贵阳北,贵阳北,XKS,KQW
3986,G1691(厦门北-长沙南),5n000G169405,G,G1691,厦门北,厦门北,长沙南,长沙南,XKS,CWQ
3987,G1692(长沙南-厦门北),6c000G169205,G,G1692,长沙南,长沙南,厦门北,厦门北,CWQ,XKS
3988,G1693(长沙南-厦门北),6c000G169205,G,G1693,长沙南,长沙南,厦门北,厦门北,CWQ,XKS
3989,G1694(厦门北-长沙南),5n000G169405,G,G1694,厦门北,厦门北,长沙南,长沙南,XKS,CWQ
3990,G1695(福州-昆明南),58000G169800,G,G1695,福州,福州,昆明南,昆明南,FZS,KOM
3991,G1696(昆明南-福州),80000G169600,G,G1696,昆明南,昆明南,福州,福州,KOM,FZS
3992,G1697(昆明南-福州),80000G169600,G,G1697,昆明南,昆明南,福州,福州,KOM,FZS
3993,G1698(福州-昆明南),58000G169800,G,G1698,福州,福州,昆明南,昆明南,FZS,KOM
3994,G1701(秦皇岛-西安北),25000G170403,G,G1701,秦皇岛,秦皇岛,西安北,西安北,QTP,EAY
3995,G1702(西安北-秦皇岛),4f000G170210,G,G1702,西安北,西安北,秦皇岛,秦皇岛,EAY,QTP
3996,G1703(西安北-秦皇岛),4f000G170210,G,G1703,西安北,西安北,秦皇岛,秦皇岛,EAY,QTP
3997,G1704(秦皇岛-西安北),25000G170403,G,G1704,秦皇岛,秦皇岛,西安北,西安北,QTP,EAY
3998,G1705(太原南-济南西),27000G170800,G,G1705,太原南,太原南,济南西,济南西,TNV,JGK
3999,G1706(济南西-太原南),4p000G170601,G,G1706,济南西,济南西,太原南,太原南,JGK,TNV
4000,G1707(济南西-太原南),4p000G170601,G,G1707,济南西,济南西,太原南,太原南,JGK,TNV
4001,G1708(太原南-济南西),27000G170800,G,G1708,太原南,太原南,济南西,济南西,TNV,JGK
4002,G1709(天津西-西安北),25000G170903,G,G1709,天津西,天津西,西安北,西安北,TXP,EAY
4003,G1710(西安北-天津西),4f000G171001,G,G1710,西安北,西安北,天津西,天津西,EAY,TXP
4004,G1711(天津西-西安北),25000G171101,G,G1711,天津西,天津西,西安北,西安北,TXP,EAY
4005,G1712(西安北-天津西),4f000G171201,G,G1712,西安北,西安北,天津西,天津西,EAY,TXP
4006,G1731(济南西-温州南),4p000G173110,G,G1731,济南西,济南西,温州南,温州南,JGK,VRH
4007,G1732(温州南-济南西),5j000G173200,G,G1732,温州南,温州南,济南西,济南西,VRH,JGK
4008,G1735(武汉-上海虹桥),4e000G173802,G,G1735,武汉,武汉,上海虹桥,上海虹桥,WHN,AOH
4009,G1736(上海虹桥-武汉),5l000G173601,G,G1736,上海虹桥,上海虹桥,武汉,武汉,AOH,WHN
4010,G1737(上海虹桥-武汉),5l000G173601,G,G1737,上海虹桥,上海虹桥,武汉,武汉,AOH,WHN
4011,G1738(武汉-上海虹桥),4e000G173802,G,G1738,武汉,武汉,上海虹桥,上海虹桥,WHN,AOH
4012,G1741(蚌埠南-长沙南),5l000G174101,G,G1741,蚌埠南,蚌埠南,长沙南,长沙南,BMH,CWQ
4013,G1742(长沙南-蚌埠南),6c000G174202,G,G1742,长沙南,长沙南,蚌埠南,蚌埠南,CWQ,BMH
4014,G1743(南京南-广州南),5l000G174310,G,G1743,南京南,南京南,广州南,广州南,NKH,IZQ
4015,G1744(广州南-南京南),6c000G174402,G,G1744,广州南,广州南,南京南,南京南,IZQ,NKH
4016,G1745(合肥南-长沙南),5i000G174500,G,G1745,合肥南,合肥南,长沙南,长沙南,ENH,CWQ
4017,G1746(长沙南-合肥南),6c000G174601,G,G1746,长沙南,长沙南,合肥南,合肥南,CWQ,ENH
4018,G1747(蚌埠南-广州南),5l000G174700,G,G1747,蚌埠南,蚌埠南,广州南,广州南,BMH,IZQ
4019,G1748(广州南-蚌埠南),6c000G174800,G,G1748,广州南,广州南,蚌埠南,蚌埠南,IZQ,BMH
4020,G1801(郑州东-上海虹桥),38000G180400,G,G1801,郑州东,郑州东,上海虹桥,上海虹桥,ZAF,AOH
4021,G1802(上海虹桥-郑州东),5l000G180200,G,G1802,上海虹桥,上海虹桥,郑州东,郑州东,AOH,ZAF
4022,G1803(上海虹桥-郑州东),5l000G180200,G,G1803,上海虹桥,上海虹桥,郑州东,郑州东,AOH,ZAF
4023,G1804(郑州东-上海虹桥),38000G180400,G,G1804,郑州东,郑州东,上海虹桥,上海虹桥,ZAF,AOH
4024,G1805(许昌东-上海虹桥),38000G180802,G,G1805,许昌东,许昌东,上海虹桥,上海虹桥,XVF,AOH
4025,G1806(上海虹桥-郑州东),5l000G180602,G,G1806,上海虹桥,上海虹桥,郑州东,郑州东,AOH,ZAF
